"","Fecha","Tmax (C)","Tmin (C)","TBS07 (C)","TBS13 (C)","TBS19 (C)","TBH07 (C)","TBH13 (C)","TBH19 (C)","Prec07 (mm)","Prec19 (mm)","Direccion del Viento","Velocidad del Viento (m/s)"
"1893",1979-03-08,32.6,23.6,23.6,31.6,27,21.6,23.4,22.2,0,0,"NW",6
"1894",1979-03-09,33,24,24.8,31.4,26,22,23.6,22.4,0,0,"NW",8
"1895",1979-03-10,32.8,23.2,24,32.8,26.6,21.4,23.6,21.6,0,0,"SW",6
"1896",1979-03-11,33,24.6,25.4,31,28.2,21.6,23,22,0,0,"W",8
"1897",1979-03-12,33.8,25.6,25.6,32.4,26.6,21,24.4,21.8,0,0,"W",8
"1898",1979-03-13,34,23.2,23.8,32.2,27,21.6,23.2,22,0,0,"NW",6
"1899",1979-03-14,32,24,26,31,27.4,22,23.6,22.2,0,0,"N",2
"1900",1979-03-15,32.6,25,25.6,31,27.2,22,23.2,22.2,0,0,"NW",6
"1901",1979-03-16,33.4,25.4,25.4,31.2,27.4,22,23.4,22.4,0,NA,"NW",4
"1902",1979-03-17,31.8,23.6,24.8,31,27.6,22.2,24.2,22.6,0,0,"SW",4
"1903",1979-03-18,33,23.4,24.2,30.6,27.2,22,24.2,22.6,0,0,"W",4
"1904",1979-03-19,33,24.4,24.6,31.6,25.2,22.2,24.6,24.4,0,0,"NW",6
"1905",1979-03-20,32.6,23,23,31,27,22,24.2,23,0,8,"NW",2
"1906",1979-03-21,34.2,23.6,24.4,33.4,27,21.6,25,23,0,0,"W",4
"1907",1979-03-22,32,25,25,30,27.6,22.6,24.6,23,0,0,"NW",4
"1908",1979-03-23,32,24.2,24.8,31,27,22,24,22.2,0,0,"NW",6
"1909",1979-03-24,30.6,25.2,25.8,29.6,26.6,21.8,24,23,0,0,"NW",4
"1910",1979-03-25,33.6,21.8,22.6,32.8,27.6,21,24.6,22,0,0,"NW",4
"1911",1979-03-26,34.4,21.4,22,33,27,20,25.2,22.1,0,0,"NW",10
"1912",1979-03-27,33,22.6,23.2,31.2,26.8,20.6,25,22.4,0,0,"NW",10
"1913",1979-03-28,33.4,23.8,25,31.4,27.6,21,23.8,21.8,0,0,"NW",6
"1914",1979-03-29,31.8,23.6,24,30.8,26.6,21.4,23,22,0,0,"NW",4
"1915",1979-03-30,33.5,22.8,22.8,32.8,28.8,21.4,23.8,21.6,NA,0,"W",8
"1916",1979-03-31,33.2,23,24.8,31,27,20.4,23.8,21.6,0,0,"NW",6
"1917",1979-04-01,34.4,22.2,23.6,33.2,26,20.2,24.4,22.5,0,0,"W",6
"1918",1979-04-02,33.8,23.9,25,32.7,26.8,21,24.2,23.2,0,0,"SW",6
"1919",1979-04-03,33.4,22.6,22.9,30,26.4,21,24,22,NA,3,"NE",4
"1920",1979-04-04,34,22.4,23,33.2,27.4,21.6,24.4,22,NA,0,"SW",6
"1921",1979-04-05,33.8,23.4,23.6,32.6,27.6,21.2,24,23.4,0,0,"NE",2
"1922",1979-04-06,30.8,24,24.2,29.2,27,21.2,23.2,22,0,0,"NE",10
"1923",1979-04-07,33.4,24.4,24.8,30,27.4,21.2,23.8,22.2,0,0,"NW",4
"1924",1979-04-08,32.8,24.2,24.8,32.8,27,20.6,24.6,21.6,0,0,"NW",6
"1925",1979-04-09,34.4,22.2,23,33,28,17.6,24.2,21.8,0,0,"NW",6
"1926",1979-04-10,33.2,23.4,25,30.4,27.6,20,24.8,22.4,0,0,"NW",4
"1927",1979-04-11,34.6,23.4,23.8,33.2,27.4,19.6,24,21.4,0,0,"NW",8
"1928",1979-04-12,34.6,22.8,23.4,33,28.4,19.8,23.8,22.2,0,0,"W",6
"1929",1979-04-13,34.4,23.8,24.6,32.4,29,20.4,23.6,22.4,0,0,"W",6
"1930",1979-04-14,34.8,24.4,24.6,33.2,26.2,20.2,24,22.8,0,0,"NW",6
"1931",1979-04-15,34,24.4,25.2,33,28,21.8,25,23,0,0,"NW",6
"1932",1979-04-16,34.6,23.6,24,33,27.6,20,25.2,22.4,0,0,"NW",8
"1933",1979-04-17,33,23.2,23.2,31.4,28,21,25,23,0,0,"NW",6
"1934",1979-04-18,34.1,24.6,25.6,33,28.5,22,25.4,23.2,0,0,"NW",8
"1935",1979-04-19,32.8,24.8,24.8,29,27,22.2,24.4,24,0,1,"NW",2
"1936",1979-04-20,33,22.8,22.8,32.4,27.4,20.2,25.2,22.4,0,0,"N",8
"1937",1979-04-21,33,23.2,24,32.4,26.8,21,24.5,21.8,0,0,"SW",6
"1938",1979-04-22,34,24.4,25,31.8,26.8,21,24.8,22.6,0,0,"W",6
"1939",1979-04-23,31,24.6,24.8,29,26,21.2,23.4,21.6,0,0,"NW",4
"1940",1979-04-24,33.4,21.2,21.8,31.8,27.4,19.4,24.2,22.2,0,0,"NW",4
"1941",1979-04-25,31,22.2,23.6,30.4,25,20.4,24.4,23.4,0,1,"NW",2
"1942",1979-04-26,32.4,23.4,23.4,31.2,24.2,21.4,24.8,23.5,1,2,"NW",6
"1943",1979-04-27,29.2,23,23,26,25.6,22.4,23.4,23,1,NA,"N",4
"1944",1979-04-28,33.6,22.2,23.2,32,27,21.2,24.8,21.8,0,0,"NW",8
"1945",1979-04-29,33.6,22.2,23,29,27.6,21.4,24.8,21.8,0,0,"NW",6
"1946",1979-04-30,33,22.4,23,32.6,26,19.4,24.4,21.6,0,0,"W",2
"1947",1979-05-01,33.2,19.9,21.8,33,26.6,19,24.4,21.8,0,0,"NW",6
"1948",1979-05-02,32.8,22,23,30,26.2,20,23,22.2,0,0,"W",6
"1949",1979-05-03,30.4,22.6,23,30,25.4,20,24.8,22,0,0,"NW",4
"1950",1979-05-04,27.6,23,23,27.6,25,21,23.8,22,0,0,"NE",4
"1951",1979-05-05,31.8,21.5,22,31,26.6,19.4,24,22,0,0,"NE",4
"1952",1979-05-06,32.8,21,22,31.4,27,19,23.8,22,0,0,"W",6
"1953",1979-05-07,33.4,21.2,22.2,32.6,27.2,19.2,24.4,22,0,0,"W",6
"1954",1979-05-08,33,22.2,22.4,31.8,27.4,19.4,24.5,22.4,0,0,"NW",6
"1955",1979-05-09,30.2,22.2,23,29,26.8,19.6,24.2,21.8,0,0,"NW",6
"1956",1979-05-10,33,23.4,24.2,31.8,26.2,20,23.8,21.8,0,0,"W",6
"1957",1979-05-11,32.4,24.6,24.6,31.6,28.2,20.8,23.6,22,0,0,"C",NA
"1958",1979-05-12,33.4,23.8,24,31.8,27.8,20.4,23.6,22,0,0,"NW",4
"1959",1979-05-13,33,23.8,24,32,26.8,21,23.6,21.8,0,0,"W",6
"1960",1979-05-14,32.4,23.4,24,32,27,21,25,22,0,0,"NW",4
"1961",1979-05-15,32.4,23.4,23.6,32.4,27,21.2,24.2,21.6,0,0,"NW",4
"1962",1979-05-16,33.8,22.2,23,32.6,27,20.4,25.2,21.6,0,0,"NW",6
"1963",1979-05-17,34,22.4,23,33,26.2,20,24.6,21.8,0,0,"N",8
"1964",1979-05-18,32,23.2,24,31,26,20.6,25,22,0,0,"NW",4
"1965",1979-05-19,32.2,21,22.4,31.6,26,19.2,24.4,22,0,0,"NW",6
"1966",1979-05-20,32.4,22.8,23.8,31,26,20.4,23,21.4,0,0,"NW",6
"1967",1979-05-21,33.4,22.1,22.8,31.8,27,22.4,23,22.8,0,0,"NW",6
"1968",1979-05-22,32,23.4,24,30.4,26.4,20,23.6,21.2,0,0,"NW",6
"1969",1979-05-23,32,23,23.6,31.4,26.4,19.8,24,21.2,0,0,"N",2
"1970",1979-05-24,34.4,22.6,22.8,31.6,26,19.2,23.2,21,0,0,"NW",6
"1971",1979-05-25,29.2,23.2,23.6,29,24,20,23.6,21,0,0,"W",2
"1972",1979-05-26,31,22.8,23,31,25.4,19.4,23,21.4,0,0,"W",6
"1973",1979-05-27,33,21.4,22,32.8,27,18.2,23.4,21,0,0,"SW",2
"1974",1979-05-28,33.4,22.2,24.6,32,25.4,20.2,23,20.4,0,0,"NW",8
"1975",1979-05-29,31.2,20,21.2,31,25,18,24.2,20.4,0,0,"NW",6
"1976",1979-05-30,33,20.4,22.2,33,26.4,18.8,23,20.4,0,0,"NW",4
"1977",1979-05-31,31,22.6,22.8,30.4,26,19,23,20.8,0,0,"W",6
"1978",1979-06-01,32.4,22.6,23.6,32,26.4,19,23,21.4,0,0,"NW",6
"1979",1979-06-02,33.4,22.4,23,31.8,27,19,22.6,21.2,0,0,"NW",6
"1980",1979-06-03,31.4,20.6,21.6,30.4,25.4,18.2,23.4,21,0,0,"W",6
"1981",1979-06-04,30.2,21.8,22,29.4,25,18,22,20,0,0,"N",2
"1982",1979-06-05,31.8,21,22.4,30,25,18,22,20.6,0,0,"NW",8
"1983",1979-06-06,31.6,21.4,21.8,31,26.4,18.6,22.8,21,0,0,"NW",8
"1984",1979-06-07,30.6,22.2,22.6,30,26.4,19.6,22.2,21,0,0,"SE",2
"1985",1979-06-08,32.6,21.4,22,31.6,25.6,18.4,22.4,20.6,0,0,"W",4
"1986",1979-06-09,32.6,21,21,32.6,27,18,22.8,21,0,0,"NW",2
"1987",1979-06-10,31.4,20.8,21,30,24,17.8,23.2,21.6,0,0,"NW",8
"1988",1979-06-11,31.2,19.4,20,29.6,25,17,23.2,22,0,0,"NW",6
"1989",1979-06-12,31.4,20.4,21,30,26,17.6,22.4,21,0,0,"NW",2
"1990",1979-06-13,31.6,20,21,30,25,18,22.4,21,0,0,"NW",6
"1991",1979-06-14,31.6,21.2,21.6,30.4,25,18.4,23.4,21,0,0,"NW",10
"1992",1979-06-15,30.6,21,21.6,29.8,25,18.4,22.8,21,0,0,"NW",8
"1993",1979-06-16,29.8,22.2,22.6,29.4,25,19,23,21,0,0,"NW",4
"1994",1979-06-17,32.2,19.2,19.2,31,24.2,16.4,22.4,20.6,0,0,"NW",4
"1995",1979-06-18,32.4,19,19.6,32.4,25,17,22.4,20.4,0,0,"W",6
"1996",1979-06-19,28.2,18.4,20.4,28,22,16.8,22.6,21.2,0,0,"NE",6
"1997",1979-06-20,30.4,21,21,29,24,18.2,22,21,0,0,"NE",4
"1998",1979-06-21,31.4,19.2,20,30,26,16.6,22,21.4,0,0,"NE",2
"1999",1979-06-22,31.6,20.4,21,31,26,17,23,20.4,0,0,"NW",8
"2000",1979-06-23,27.6,21.4,22,25,23.5,18.2,21.6,21,0,0,"N",4
"2001",1979-06-24,31.8,19.2,19.4,30.2,24,16.8,22,20,0,0,"W",6
"2002",1979-06-25,31.4,18.8,18.8,31,25,15.8,23,20.4,0,0,"NW",6
"2003",1979-06-26,30,19.4,21.6,29.4,24,18,23,20.8,0,0,"NW",8
"2004",1979-06-27,30.6,19.4,19.4,30.6,25.4,16.8,22.4,20.8,0,0,"W",6
"2005",1979-06-28,30.8,19.2,19.4,29,24.2,17,23,21.4,0,0,"NW",6
"2006",1979-06-29,31.2,18,18.6,30,23.4,16.4,22.6,21.2,0,0,"NW",6
"2007",1979-06-30,29.4,19,19,29,22.6,16.8,22.8,20,0,0,"NW",6
"2008",1979-07-01,27.8,20,21,27,22.4,18.4,22.4,20,0,0,"N",2
"2009",1979-07-02,32.2,18.4,18.4,31.6,26,16.8,23.8,21,0,0,"SW",8
"2010",1979-07-03,32.6,19.2,20,31.4,25.6,17.8,23.4,21,0,0,"W",4
"2011",1979-07-04,30.4,20.4,21,30,23,20,24,20.6,0,0,"NW",4
"2012",1979-07-05,29.6,19.2,20,29.2,23,19,23.4,21,0,0,"W",6
"2013",1979-07-06,29.4,19,19,29.4,24,18,22.4,20,0,0,"NW",6
"2014",1979-07-07,30,18.8,18.8,28.4,24.6,17,22.8,20.4,0,0,"SW",6
"2015",1979-07-08,NA,18.2,18.2,29.4,NA,16,23,NA,0,NA,"NW",8
"2016",1979-07-09,28.6,18,18,28.6,21.6,16.8,22.8,19.4,0,0,"NW",4
"2017",1979-07-10,30,18.4,21,29,21.4,18.8,23,19,0,0,"NW",4
"2018",1979-07-11,NA,18.2,18.2,27,NA,17.4,21.8,NA,NA,NA,"NW",4
"2019",1979-07-12,28.8,17.2,17.2,28,21.4,15.8,22,19.4,0,0,"NW",10
"2020",1979-07-13,29,17.6,18.4,29,22,17,21.6,18.6,0,0,"W",6
"2021",1979-07-14,30.6,18,18,30,22,16,22,18,0,0,"W",4
"2022",1979-07-15,29,17.2,17.2,29,22,16,22,20,0,0,"NE",4
"2023",1979-07-16,29,19.6,20,27,22.4,18,21.8,19.4,0,0,"SW",6
"2024",1979-07-17,29,19.6,19.6,28.6,23.6,17.2,21.6,19.4,0,0,"NE",2
"2025",1979-07-18,29.4,17.8,17.8,29,22,16,21.8,20,0,0,"NW",8
"2026",1979-07-19,29.4,17.8,18,29.4,22.4,16.2,22.2,19,0,0,"NW",4
"2027",1979-07-20,29.6,18.6,19.8,29,22.6,17,22.6,20,0,0,"NW",6
"2028",1979-07-21,29.6,20.4,21,29.4,23,18,23,19.4,0,0,"NW",6
"2029",1979-07-22,30.4,18.2,18.2,30.4,23,15.2,23,18.8,0,0,"NW",4
"2030",1979-07-23,29.2,18.2,18.2,29.2,21.8,15,22,19,0,0,"W",6
"2031",1979-07-24,28.6,18.6,20.2,28.6,21.4,18.6,21.6,19,0,0,"NW",6
"2032",1979-07-25,28.8,17.4,18,27.4,21,16.8,21.6,19,0,0,"NW",8
"2033",1979-07-26,28.8,18.4,19.6,27.2,21.8,18.4,21.6,19.4,0,0,"NW",2
"2034",1979-07-27,29.6,20.1,20.4,29,22,19,22.2,19.6,0,0,"W",6
"2035",1979-07-28,28.4,18.4,19.4,26,21.8,18,21.4,19,0,0,"NW",4
"2036",1979-07-29,30.6,17.4,17.4,29,23,15.8,22,20,0,0,"W",2
"2037",1979-07-30,30.6,17.6,17.8,29,23.4,16.6,22.4,20,0,0,"NW",8
"2038",1979-07-31,28.6,18.5,20,27.4,23,17.6,21.6,19,0,0,"NW",8
"2039",1979-08-01,29.4,17.8,18,28.4,23,16,21.6,19,0,0,"NW",4
"2040",1979-08-02,30.2,NA,NA,NA,23.2,NA,NA,20.4,NA,0,NA,NA
"2041",1979-08-03,30.4,17.6,18,29.2,22,16.4,22.6,19.4,0,0,"NW",6
"2042",1979-08-04,29.2,18.8,20,27.4,22.6,18.4,21.6,19.4,0,0,"SE",2
"2043",1979-08-05,30.4,19,21,30,27.4,17,22,21,0,0,"NW",4
"2044",1979-08-06,31,19,19,30.4,25,16.8,22.6,19,0,0,"W",4
"2045",1979-08-07,32,19.4,20,30.4,25,17,22.3,20.4,0,0,"NW",8
"2046",1979-08-08,29.4,20.2,20.2,28,25,19,22,21.6,0,0,"NW",6
"2047",1979-08-09,30.2,20.4,21.2,30,23.4,19.6,23,20,0,0,"NW",6
"2048",1979-08-10,29.4,19.2,20.4,29,22,19,22.8,19.8,0,0,"W",8
"2049",1979-08-11,30.4,18,18.2,30,25.4,16,22,20.6,0,0,"W",8
"2050",1979-08-12,30.5,19.6,19.6,30,24,17.4,22.6,20,0,0,"W",8
"2051",1979-08-13,29.4,18.2,19,28.6,23,17.6,22.4,20,0,0,"NW",8
"2052",1979-08-14,30,19.4,19.8,29.4,25,18,22,21,0,0,"W",8
"2053",1979-08-15,29.2,19.6,19.8,28,24,18.6,22.2,20.4,0,0,"W",6
"2054",1979-08-16,30.2,19.2,20,30,22,18.2,23,19,0,0,"NW",8
"2055",1979-08-17,30,19.8,19.8,29,23.4,18.6,22.6,20.4,0,0,"NW",8
"2056",1979-08-18,28.2,19,19,28,22.4,17.8,22.6,20,0,0,"NW",8
"2057",1979-08-19,30,18,18.6,NA,22,16,NA,19.4,0,0,NA,NA
"2058",1979-08-20,30,19,19.4,29.4,22.6,17,22.2,20,0,0,"NW",6
"2059",1979-08-21,30.4,18.6,19,30,23,16.8,23,19,0,0,"W",8
"2060",1979-08-22,30,19.4,20.4,29.4,23.6,18.4,22.8,19.2,0,0,"NW",8
"2061",1979-08-23,30.8,20,20.4,29.2,23.6,17.4,22.8,19,0,0,"NW",6
"2062",1979-08-24,31.8,20.8,21,30.6,23,17.8,22.6,19.4,0,0,"NW",6
"2063",1979-08-25,27.6,21.4,21.4,26,22.4,19.2,21.6,20,0,0,"NW",6
"2064",1979-08-26,30,21,21,27,24,18.4,21.8,20,0,0,"NW",2
"2065",1979-08-27,32,20.4,20.4,32,23.8,17.8,23,19.8,0,0,"NW",6
"2066",1979-08-28,30.6,18.4,19.2,29.6,22.4,17,22.6,20,0,0,"NW",6
"2067",1979-08-29,27,20,20,24.6,23.8,19.4,21,20.2,0,0,"C",NA
"2068",1979-08-30,28.6,20.4,20.4,28.6,23,18.8,22.2,20,0,0,"W",4
"2069",1979-08-31,33.4,20.6,20.6,31.4,21.4,18.6,23.6,19.2,0,0,"W",8
"2070",1979-09-01,29,17.4,18,28,22.4,17,22,19.2,0,0,"NW",6
"2071",1979-09-02,26.4,18.6,20.4,26.2,22.4,18,21.8,19,0,0,"N",4
"2072",1979-09-03,30.2,19.2,19.6,30,22.4,18,23,19.2,0,0,"NE",6
"2073",1979-09-04,28.6,17.4,17.4,27.4,22,16,21.8,19.2,0,0,"NW",6
"2074",1979-09-05,28.4,18,20,28,22,17.8,21.2,19.2,0,0,"NW",4
"2075",1979-09-06,30.6,18.2,18.4,30.2,22,16.2,22,21,0,0,"NW",8
"2076",1979-09-07,27.6,18.2,19,26,22,15.8,21,19,0,0,"NW",4
"2077",1979-09-08,28,17,17,27.4,22,15.2,21,19,0,0,"NW",6
"2078",1979-09-09,30.4,18,20,27.6,24.6,17.2,21.8,19.4,0,0,"NW",6
"2079",1979-09-10,30.4,20.2,21,29.8,25,17.6,22,19.8,0,0,"W",8
"2080",1979-09-11,31.4,21.4,21.6,29.6,25,20,22,20.2,0,0,"NW",6
"2081",1979-09-12,30.6,21,21.8,30,25,18,23.4,21,0,0,"N",4
"2082",1979-09-13,30.4,21.2,21.2,29,22.8,19,23,19.4,0,0,"N",2
"2083",1979-09-14,30,21,21.6,29.8,24,18,23.4,20,0,0,"NW",8
"2084",1979-09-15,31,21.4,21.4,30.2,25,18,23.6,21.6,0,0,"NW",8
"2085",1979-09-16,31.6,20.6,20.6,31,22.9,17.8,23,19,0,0,"NE",4
"2086",1979-09-17,32.2,20.2,20.2,30,25,17,22,20.4,0,0,"NW",8
"2087",1979-09-18,31.8,21.4,21.4,31,25.4,17.6,23.8,22,0,0,"NW",8
"2088",1979-09-19,31.6,21.6,21.6,30.4,24.4,18.2,24,21.2,0,0,"W",6
"2089",1979-09-20,32,22,22.6,31.2,25,19,24.4,21,0,0,"W",6
"2090",1979-09-21,30.2,21.4,21.4,29.6,23.4,18,24,20.4,0,0,"NW",6
"2091",1979-09-22,31.4,19.6,20,30,24.8,17,23.6,21,0,0,"W",6
"2092",1979-09-23,34,21.4,21.4,NA,22.8,17.8,NA,18.6,0,0,NA,NA
"2093",1979-09-24,30,20.2,21.4,28.8,22.4,19.6,23,19.8,0,0,"NW",4
"2094",1979-09-25,29.4,20.4,20.8,28.8,22,19.4,23,20,0,0,"NW",6
"2095",1979-09-26,31,20.6,21,29.2,22.4,19,23.4,20,0,0,"NW",6
"2096",1979-09-27,31.4,21.2,21.4,30,22.6,19.2,24,20,0,0,"W",8
"2097",1979-09-28,31,20,20,30.2,23.8,17,23,20,0,0,"W",8
"2098",1979-09-29,31.6,19.2,19.4,30.8,25,16.8,23,20.4,0,0,"NW",4
"2099",1979-09-30,31.6,20,21,30,24.4,17,23.4,20.4,0,0,"NW",6
"2100",1979-10-01,31,20.6,21,30.4,24.6,17.6,23.6,21.4,0,0,"NW",6
"2101",1979-10-02,28.4,20.2,21.2,28,23.2,19.8,22.4,20.2,0,0,"NW",4
"2102",1979-10-03,32.2,19.6,20,30,23.4,17.4,23,20.8,0,0,"NW",6
"2103",1979-10-04,31,20.2,20.4,30.4,25,17.4,23.6,21,0,0,"W",4
"2104",1979-10-05,31,20,20,30.2,22.8,17,23.4,21.6,0,0,"NW",8
"2105",1979-10-06,30.2,20,21,29.4,23,17,23,18.6,0,0,"NW",4
"2106",1979-10-07,30.6,20.2,21,30,24.2,17.4,23,20.2,0,0,"NW",8
"2107",1979-10-08,31.2,21,21.4,31,24.4,19.8,23.6,21.4,0,0,"NW",8
"2108",1979-10-09,30.2,21.6,22,29.4,23.6,19.2,22.2,19.6,0,0,"NW",6
"2109",1979-10-10,31,21,21.6,29.2,24,18,21.4,20.2,0,0,"W",8
"2110",1979-10-11,31.2,20.4,21,30.2,24.4,18,23,20.4,0,0,"W",8
"2111",1979-10-12,30,20,21,29.6,23.6,19,23.2,20.6,0,0,"NW",2
"2112",1979-10-13,31.8,20.8,21.8,31.2,25,19,23.2,20.8,0,0,"W",6
"2113",1979-10-14,32.2,21.4,21.6,31,25,18.4,22.4,20.8,0,0,"W",6
"2114",1979-10-15,31.2,21.6,22,30,24.2,18.8,22.4,20.2,0,0,"NW",6
"2115",1979-10-16,30,21,21,29,24.8,19.2,22.6,19.8,0,0,"NW",6
"2116",1979-10-17,30.6,20.2,20.4,28.4,23.4,18.6,22.6,19.6,0,0,"NW",8
"2117",1979-10-18,30.6,19.6,21,29.6,23,18.6,22,19.8,0,0,"NW",8
"2118",1979-10-19,32.4,20.4,20.4,30.4,22.4,19,22.4,19.8,0,0,"NW",10
"2119",1979-10-20,28.8,20.8,21.6,28.4,24,18.4,22.8,20,0,0,"NW",6
"2120",1979-10-21,30.4,20.4,22,30.4,24,19,23,20,0,0,"NW",6
"2121",1979-10-22,30.2,19,20.8,30,23.4,17.4,22.2,19.6,0,0,"NW",6
"2122",1979-10-23,29.4,20,21.6,28.6,24,18,21.6,19.6,0,0,"NW",4
"2123",1979-10-24,29.4,19,19.8,29,23.4,16.8,22,18.6,0,0,"W",10
"2124",1979-10-25,30.2,17.6,19.4,NA,23,16.4,NA,19,0,0,NA,NA
"2125",1979-10-26,29.2,18.2,21,29,23,17.6,22.4,19.4,0,0,"NW",2
"2126",1979-10-27,27.4,16.2,17.4,26.6,21.4,15.2,21.2,18.6,0,0,"NW",4
"2127",1979-10-28,29.4,20,20.6,28.4,21.2,17.4,21,18.4,0,0,"W",8
"2128",1979-10-29,29.4,17,19,29,22.5,16.8,22,19,0,0,"W",6
"2129",1979-10-30,29.2,19,19,28.6,23,16.2,21.6,20,0,0,"NW",6
"2130",1979-10-31,30.4,18.6,21,29.6,25,18,22.2,20,0,0,"W",6
"2131",1979-11-01,31.4,18,19,31.4,24.8,16,23,20,0,0,"NW",6
"2132",1979-11-02,31,17.4,20,30.2,23.4,18,22.5,19.2,0,0,"W",6
"2133",1979-11-03,28.2,20.2,21.4,28.2,22.8,17,22.2,19.4,0,0,"NW",6
"2134",1979-11-04,30.4,19.2,19.2,29.6,22.4,16.4,22.6,18.6,0,0,"NW",6
"2135",1979-11-05,29,18,19,29,23.4,17,22.2,20,0,0,"NW",6
"2136",1979-11-06,29.4,18.4,20.4,29,22,17.4,22.2,19.4,0,0,"NW",4
"2137",1979-11-07,30.6,20.8,20.8,29,24,17.4,22,20,0,0,"W",8
"2138",1979-11-08,29,17,18.8,27.8,23,16,21.4,19,0,0,"NE",4
"2139",1979-11-09,31,17.6,17.8,29.6,25,15.4,21.8,19.4,0,0,"NW",6
"2140",1979-11-10,31.4,18.2,22,30,25,18,21,19.2,0,0,"NW",6
"2141",1979-11-11,30,22,22.2,28.4,24.4,18.4,21.8,20,0,0,"NW",4
"2142",1979-11-12,29.6,20.8,21.8,27,23.4,18,22,19.4,0,0,"NW",8
"2143",1979-11-13,30,19.4,20.4,NA,22.4,17,NA,18.4,0,0,NA,NA
"2144",1979-11-14,28.6,16.6,17,27.2,20,15,21.8,19,0,0,"NW",6
"2145",1979-11-15,26.8,17.2,21,26,22.6,18.2,21,19.6,0,0,"NW",6
"2146",1979-11-16,30.2,19,19.8,29,22.6,17,22,19.2,0,0,"NE",6
"2147",1979-11-17,31.2,19.6,20.6,30,24.2,17.2,22,19.6,0,0,"W",8
"2148",1979-11-18,32,21,21.6,30.6,25.6,18.2,21.6,20.6,0,0,"SW",8
"2149",1979-11-19,31.2,20.4,20.4,30,23.6,17.2,21.4,19.4,0,0,"W",8
"2150",1979-11-20,29.8,19.4,20,NA,23,17,NA,20,0,0,NA,NA
"2151",1979-11-21,29.6,20.4,22,29,23.4,18.4,22,19.8,0,0,"NW",4
"2152",1979-11-22,32.4,21,22,31,25,18,22.4,20,0,0,"NW",10
"2153",1979-11-23,31.6,21,22,30.2,24,18.4,22.6,19.6,0,0,"NW",8
"2154",1979-11-24,30.6,20.2,21,30.4,25,17.6,22,19.4,0,0,"W",6
"2155",1979-11-25,32.2,18.6,19.6,31.4,23.4,16,22.4,19.6,0,0,"NW",6
"2156",1979-11-26,29.6,20,21,29.4,25,17.8,23.2,21,0,0,"NW",6
"2157",1979-11-27,30,21.4,23,29,24,19,23,20.6,0,0,"NW",8
"2158",1979-11-28,30,19.6,20.6,28.2,24.6,17.8,22.6,21,0,0,"NW",8
"2159",1979-11-29,31.8,21,22,31,26.2,18,22.2,20.2,0,0,"W",8
"2160",1979-11-30,33.4,20.8,21.4,32.4,25.4,17.8,23,20.6,0,0,"NW",6
"2161",1979-12-01,31.2,21,21.4,30.6,26.4,18.8,23.6,21.4,0,0,"NW",6
"2162",1979-12-02,26.6,19.8,20,26,22.6,18.6,21.4,19.8,0,0,"NW",6
"2163",1979-12-03,30.2,20.2,21.6,29.6,25,19,22.6,21,0,0,"W",6
"2164",1979-12-04,30.6,21.6,22,30,24.6,18.4,22.2,20.4,0,0,"NW",8
"2165",1979-12-05,30.6,21.8,22,29.2,24.2,18.4,22.4,20.2,0,0,"NW",8
"2166",1979-12-06,31.6,21,21.2,31.8,25,17.6,21.8,20.2,0,0,"W",8
"2167",1979-12-07,31.8,NA,NA,NA,25.4,NA,NA,20.2,0,0,NA,NA
"2168",1979-12-08,31,22.4,23,30.6,25,20,27,20.4,0,0,"NW",10
"2169",1979-12-09,30.6,21.8,23,29.6,25,19.4,23.6,20.8,0,0,"NW",6
"2170",1979-12-10,31.6,22.8,22.8,31,25,20.4,23.2,20.8,0,0,"N",4
"2171",1979-12-11,31.6,23,24,29.8,25.2,20.2,22.8,21.4,0,0,"NW",6
"2172",1979-12-12,31.8,21,22,30,24.2,20,23,21,0,0,"NW",8
"2173",1979-12-13,31.6,22.4,24.2,31,25,20.4,23.6,21,0,0,"NW",6
"2174",1979-12-14,26.4,21.4,24,26,24.4,21,22,21.4,0,0,"W",4
"2175",1979-12-15,32,23,23.4,30.2,25,20.2,23,20.4,0,0,"NW",4
"2176",1979-12-16,33,24,25,NA,25.6,20.4,NA,21,0,0,NA,NA
"2177",1979-12-17,32.6,23.4,24.6,32,26.4,20.2,23,21,0,0,"NW",8
"2178",1979-12-18,32,23,24,31,25,20,24,21,0,0,"NW",4
"2179",1979-12-19,32.6,23,23.8,31,25,20.4,22.6,21,0,0,"NW",8
"2180",1979-12-20,33.2,22.6,23,30,25,19.2,23,21,0,0,"NW",8
"2181",1979-12-21,31.8,22.6,22.6,30,25,19.2,23.6,21,0,0,"NW",8
"2182",1979-12-22,31.4,20.5,21,30.2,24.6,18.4,22.6,20,0,0,"W",8
"2183",1979-12-23,31.4,19.6,21,NA,24.2,18,NA,20.4,0,0,NA,NA
"2184",1979-12-24,31,NA,NA,29.4,25,NA,22.2,20.4,0,0,"NW",8
"2185",1979-12-25,31.4,19.4,20.4,31.2,25,17.8,22.2,20,0,0,"SW",6
"2186",1979-12-26,31.6,17,18,30,23.6,16,22,20,0,0,"W",8
"2187",1979-12-27,30.2,18.4,21,28.4,24.6,17.4,22.8,20.8,0,0,"SW",6
"2188",1979-12-28,31.8,21,23,31.4,26.8,18.8,22.4,21.6,0,0,"NW",4
"2189",1979-12-29,33,22,23,32,25.4,18,23.8,20.4,0,0,"NW",6
